26,1,998,55,534,1000,1,-2,-1
2,18,998,224,45,1000,37,0,-1
6,2,998,316,18,1000,2,-6,-1
12,2,998,281,534,1000,7,-6,-1
18,8,998,316,45,1000,8,0,-1
14,24,998,281,77,1000,129,-6,-1
2,1,998,281,534,1000,2,-2,-1
14,1,998,281,534,1000,4,-3,-1
8,2,998,55,2,1000,27,0,-1
6,1,998,55,1,1000,2,-1,-1
2,2,998,281,534,1000,129,-7,-1
22,2,998,316,2,1000,129,-4,-1
16,2,998,316,534,1000,2,-5,-1
14,17,998,316,534,1000,37,-2,-1
6,2,998,316,534,1000,1,0,-1
2,24,998,316,1,1000,129,-6,-1
12,12,998,316,534,1000,28,-21,-1
6,2,998,281,1,1000,129,0,-1
10,1,2,316,534,1000,1,-4,-1
8,5,998,21,534,1000,7,-6,-1
2,1,998,281,534,1000,1,-3,-1
12,18,998,281,45,1000,37,0,-1
16,4,998,281,534,1000,6,-13,-1
18,1,998,281,9,1000,129,-2,-1
6,2,998,281,9,1000,3,-21,-1
8,44,998,316,534,1000,129,-12,-1
14,2,998,316,18,1000,2,-6,-1
4,18,998,316,45,1000,37,0,-1
16,61,998,316,2,1000,52,0,-1
12,17,998,281,534,1000,37,-2,-1
10,2,998,316,534,1000,2,-21,-1
4,18,998,281,77,1000,37,0,-1
6,24,998,281,534,1000,129,-6,-1
8,44,998,316,5,1000,129,-11,-1
4,1,998,281,534,1000,2,-8,-1
12,2,998,316,534,1000,2,-2,-1
12,2,998,316,534,1000,2,0,-1
12,1,998,281,534,1000,2,-3,-1
8,17,998,316,534,1000,37,-2,-1
18,3,998,316,534,1000,3,-27,-1
6,44,998,281,534,1000,2,-4,-1
6,1,998,281,534,1000,1,0,-1
18,44,998,281,534,1000,2,-4,-1
18,1,998,316,6,1000,3,-4,-1
14,2,998,316,534,1000,12,-2,-1
8,17,998,316,534,1000,37,-2,-1
8,61,998,316,3,1000,52,0,-1
14,1,998,281,534,1000,1,0,-1
8,1,998,316,534,1000,1,-3,-1
10,1,998,281,11,1000,1,0,-1
12,1,998,316,534,1000,1,-3,-1
18,17,998,316,534,1000,37,-2,-1
4,9,998,316,534,1000,129,-2,-1
28,7,998,316,26,1000,129,-3,-1
4,1,998,281,534,1000,3,-13,-1
2,18,998,281,45,1000,37,0,-1
4,44,998,316,534,1000,129,-14,-1
16,61,998,316,45,1000,52,0,-1
2,1,998,316,1,1000,1,-5,-1
8,2,998,316,534,1000,12,-1,-1
12,2,998,316,534,1000,2,0,-1
12,17,998,281,534,1000,37,-2,-1
10,44,998,281,534,1000,129,-9,-1
16,61,998,316,18,1000,52,0,-1
16,61,998,316,45,1000,52,0,-1
6,3,2,316,1,1000,28,-6,-1
16,61,998,316,45,1000,52,0,-1
10,1,998,281,534,1000,1,0,-1
12,61,998,281,534,1000,52,0,-1
14,2,998,316,2,1000,2,-70,-1
22,61,998,316,1,1000,52,0,-1
14,44,998,316,2,1000,129,-24,-1
10,5,998,281,534,1000,27,0,-1
8,1,998,281,534,1000,2,-2,-1
14,2,998,316,534,1000,2,-1,-1
2,2,998,316,13,1000,4,0,-1
6,17,998,316,534,1000,37,-2,-1
8,1,998,281,534,1000,1,0,-1
6,2,998,316,2,1000,28,-5,-1
14,8,998,21,45,1000,8,0,-1
2,44,998,316,2,1000,129,-20,-1
10,44,998,281,534,1000,2,-4,-1
18,44,998,281,534,1000,2,-4,-1
6,2,998,281,3,1000,1,-10,-1
4,2,998,281,11,1000,27,-3,-1
8,1,998,316,534,1000,1,-19,-1
2,24,998,281,534,1000,129,-6,-1
10,1,998,316,534,1000,1,-3,-1
22,3,998,316,534,1000,3,-6,-1
4,1,998,316,13,1000,27,0,-1
18,8,998,316,45,1000,8,0,-1
16,2,998,316,15,1000,4,-22,-1
4,24,998,281,77,1000,129,-6,-1
12,1,998,281,534,1000,52,0,-1
4,1,998,316,534,1000,1,-20,-1
8,1,998,316,534,1000,28,-21,-1
16,1,998,281,534,1000,1,-5,-1
6,1,998,316,534,1000,1,-3,-1
12,7,998,316,534,1000,129,-7,-1
18,61,998,281,45,1000,52,0,-1
6,1,998,281,534,1000,12,-2,-1
2,24,998,316,534,1000,129,-6,-1
6,2,998,224,2,1000,2,-6,-1
2,1,998,316,10,1000,129,-4,-1
10,3,998,316,534,1000,3,-2,-1
14,8,998,281,1,1000,27,-21,-1
4,1,998,316,7,1000,12,-4,-1
8,8,998,281,1,1000,129,0,-1
2,2,998,316,534,1000,4,-2,-1
16,2,998,224,45,1000,2,0,-1
18,3,998,316,534,1000,4,-3,-1
4,2,998,316,534,1000,3,-3,-1
18,7,998,281,534,1000,129,0,-1
14,1,998,281,1,1000,1,-88,-1
10,1,998,316,534,1000,2,-19,-1
8,2,998,316,534,1000,27,0,-1
12,3,998,316,534,1000,27,-3,-1
14,4,998,316,534,1000,129,-1,-1
2,1,998,316,534,1000,1,-1,-1
2,2,998,281,534,1000,2,0,-1
8,1,998,55,1,1000,2,-5,-1
12,8,998,281,6,1000,129,0,-1
10,2,998,316,534,1000,2,-6,-1
6,24,998,281,534,1000,129,-6,-1
12,2,998,316,26,1000,2,-3,-1
4,12,998,281,534,1000,4,19,-1
18,44,998,316,534,1000,129,-12,-1
16,3,998,316,534,1000,3,-25,-1
18,61,998,316,45,1000,52,0,-1
10,1,998,316,1,1000,28,0,-1
14,2,998,281,534,1000,129,0,-1
22,24,998,316,534,1000,129,-6,-1
12,1,998,281,8,1000,1,-16,-1
10,17,998,281,26,1000,37,-2,-1
14,1,998,316,1,1000,1,-8,-1
8,2,998,281,534,1000,4,-2,-1
16,18,998,224,45,1000,37,0,-1
8,4,998,316,534,1000,129,0,-1
4,1,998,281,534,1000,2,-10,-1
14,1,998,281,534,1000,1,-4,-1
6,24,998,281,534,1000,129,-6,-1
4,44,998,281,12,1000,129,-12,-1
4,1,998,316,1,1000,1,-19,-1
14,44,998,281,534,1000,129,-11,-1
2,2,998,316,2,1000,2,-40,-1
8,61,998,316,534,1000,52,0,-1
12,1,998,316,1,1000,2,-1,-1
4,8,998,281,534,1000,129,-3,-1
12,2,998,224,1,1000,6,-13,-1
12,12,998,316,534,1000,28,-21,-1
16,18,998,316,77,1000,37,0,-1
8,2,998,316,534,1000,6,-13,-1
14,1,998,55,534,1000,12,0,-1
22,61,998,316,534,1000,52,0,-1
6,61,998,316,534,1000,52,0,-1
12,61,998,281,45,1000,52,0,-1
18,8,998,316,11,1000,27,0,-1
14,2,998,316,5,1000,28,-21,-1
4,44,998,281,12,1000,129,-12,-1
12,1,998,316,534,1000,2,-1,-1
4,9,998,316,534,1000,129,-2,-1
6,3,998,316,534,1000,2,-3,-1
14,1,998,281,6,1000,1,-61,-1
6,2,998,224,2,1000,2,-6,-1
10,1,998,316,2,1000,1,0,-1
2,18,998,281,13,1000,37,0,-1
6,1,998,281,534,1000,1,-1,-1
8,8,998,316,534,1000,129,-2,-1
10,1,998,55,534,1000,2,-5,-1
8,1,998,316,1,1000,2,-10,-1
10,3,998,281,534,1000,4,-3,-1
16,1,998,281,1,1000,2,-33,-1
8,3,998,316,5,1000,129,-1,-1
4,2,998,316,15,1000,2,0,-1
14,12,998,316,6,1000,28,-21,-1
8,1,998,316,9,1000,129,0,-1
2,2,998,316,2,1000,2,-40,-1
18,2,998,316,534,1000,2,-3,-1
8,3,998,316,534,1000,3,-2,-1
2,1,998,316,534,1000,1,0,-1
10,9,998,316,534,1000,129,-2,-1
18,1,998,281,534,1000,1,-40,-1
8,1,998,316,534,1000,1,-2,-1
8,2,998,316,534,1000,3,-39,-1
4,3,998,316,3,1000,3,-28,-1
14,1,998,281,26,1000,1,-162,-1
22,2,998,316,1,1000,27,0,-1
6,1,998,316,534,1000,1,-8,-1
2,1,998,281,534,1000,2,-3,-1
16,1,998,316,534,1000,2,-3,-1
12,61,998,316,45,1000,52,0,-1
14,1,998,316,534,1000,4,-3,-1
16,3,998,316,534,1000,4,-3,-1
16,8,998,316,534,1000,129,-2,-1
2,1,998,316,23,1000,2,-2,-1
16,44,998,224,5,1000,129,-11,-1
6,18,998,316,77,1000,37,0,-1
10,7,998,316,534,1000,129,-3,-1
4,2,998,316,534,1000,3,-3,-1
6,44,998,281,1,1000,129,-13,-1
8,4,998,316,534,1000,129,-1,-1
14,61,998,316,6,1000,2,-6,-1
12,44,998,281,6,1000,2,-5,-1
10,3,998,281,534,1000,4,-3,-1
14,1,998,316,534,1000,3,-4,-1
8,2,998,316,534,1000,3,-39,-1
14,2,998,316,534,1000,129,0,-1
16,61,998,55,2,1000,52,0,-1
6,17,998,281,534,1000,37,-2,-1
12,2,998,316,13,1000,2,-6,-1
6,1,998,281,534,1000,1,-14,-1
12,24,998,316,534,1000,129,-6,-1
12,1,998,316,11,1000,1,-4,-1
4,2,998,316,11,1000,27,0,-1
10,1,998,281,534,1000,1,-3,-1
14,1,998,281,534,1000,1,-2,-1
10,5,998,316,534,1000,7,-6,-1
4,8,998,316,9,1000,129,0,-1
4,12,998,281,534,1000,28,-21,-1
6,2,998,316,534,1000,27,0,-1
14,44,998,316,2,1000,129,-24,-1
6,4,998,316,534,1000,129,-1,-1
16,6,998,316,534,1000,129,-2,-1
16,2,998,281,534,1000,129,0,-1
16,1,998,316,534,1000,1,-19,-1
8,61,998,316,1,1000,7,0,-1
6,3,998,316,3,1000,3,-28,-1
4,2,998,281,534,1000,27,-3,-1
12,61,998,316,3,1000,52,0,-1
12,3,998,281,534,1000,129,0,-1
14,2,998,316,18,1000,4,-1,-1
8,3,998,281,534,1000,27,-3,-1
2,1,998,316,534,1000,1,-12,-1
22,4,998,316,534,1000,6,-13,-1
18,1,998,281,1,1000,37,-2,-1
10,18,998,281,77,1000,37,0,-1
2,3,998,316,534,1000,1,-9,-1
14,61,998,316,11,1000,52,0,-1
4,24,998,281,77,1000,129,-6,-1
8,2,998,55,2,1000,27,0,-1
16,44,998,316,1,1000,27,-2,-1
18,61,998,224,534,1000,37,-2,-1
8,5,998,21,534,1000,7,-6,-1
16,2,998,316,534,1000,12,-1,-1
14,61,998,316,45,1000,52,0,-1
14,2,998,281,534,1000,2,-75,-1
14,17,998,281,534,1000,37,-2,-1
14,1,998,316,8,1000,27,-62,-1
8,2,998,316,534,1000,27,-3,-1
14,2,998,316,534,1000,2,0,-1
10,61,998,316,45,1000,52,0,-1
18,8,998,21,45,1000,8,0,-1
2,24,998,316,534,1000,129,-6,-1
16,44,998,281,534,1000,129,-14,-1
14,1,998,281,534,1000,2,-5,-1
8,17,998,316,534,1000,37,-2,-1
16,44,998,316,534,1000,129,-15,-1
2,9,998,316,534,1000,129,-2,-1
18,2,998,281,534,1000,3,-23,-1
8,2,998,281,1,1000,27,0,-1
2,1,998,316,45,1000,1,0,-1
2,2,998,281,45,1000,4,0,-1
14,3,998,281,1,1000,3,-6,-1
12,2,998,316,534,1000,2,-3,-1
16,3,998,281,534,1000,129,-5,-1
8,3,998,316,534,1000,3,-25,-1
4,44,998,316,534,1000,129,-13,-1
16,2,998,281,534,1000,2,-4,-1
12,44,998,316,534,1000,129,-10,-1
12,24,998,316,534,1000,129,-6,-1
2,2,998,281,534,1000,129,-7,-1
6,2,998,281,23,1000,4,0,-1
8,44,998,281,1,1000,12,-3,-1
28,9,998,316,534,1000,129,-2,-1
12,1,998,316,534,1000,1,0,-1
16,2,998,316,5,1000,28,-21,-1
12,1,998,316,534,1000,27,-48,-1
16,17,998,316,534,1000,37,-2,-1
18,24,998,281,534,1000,129,-6,-1
14,4,998,316,534,1000,6,-13,-1
16,3,998,281,10,1000,28,0,-1
16,61,998,316,45,1000,52,0,-1
10,1,998,316,534,1000,1,0,-1
10,44,998,281,45,1000,129,-11,-1
16,1,998,316,1,1000,28,-3,-1
8,1,998,316,1,1000,1,-13,-1
12,3,998,316,534,1000,2,0,-1
2,1,998,281,534,1000,2,-1,-1
20,44,998,8,26,1000,129,-2,-1
12,24,998,316,534,1000,129,-6,-1
4,3,998,316,534,1000,3,0,-1
8,1,998,281,534,1000,52,0,-1
12,12,998,316,534,1000,28,-21,-1
22,5,998,281,10,1000,28,-10,-1
16,2,998,316,534,1000,129,0,-1
12,12,998,316,534,1000,28,-21,-1
14,6,998,21,26,1000,129,-2,-1
4,1,998,316,1,1000,1,-43,-1
26,24,998,281,534,1000,129,-6,-1
8,18,998,281,77,1000,37,0,-1
2,3,998,316,3,1000,3,-28,-1
16,3,998,316,5,1000,129,-1,-1
4,6,998,316,10,1000,6,0,-1
6,4,998,281,12,1000,4,-1,-1
4,12,998,316,2,1000,28,-21,-1
22,1,998,316,11,1000,1,-2,-1
16,44,998,316,534,1000,129,-13,-1
16,61,998,316,534,1000,4,-3,-1
2,1,998,316,15,1000,1,-3,-1
12,24,998,316,534,1000,129,-6,-1
16,1,998,224,534,1000,1,-136,-1
28,2,998,316,5,1000,129,-1,-1
16,1,998,316,534,1000,27,0,-1
8,4,998,316,534,1000,6,-13,-1
22,8,998,316,45,1000,8,0,-1
12,44,998,316,1,1000,129,-16,-1
6,18,998,316,77,1000,37,0,-1
18,61,998,316,45,1000,52,0,-1
18,61,998,316,45,1000,52,0,-1
8,1,998,316,1,1000,28,-4,-1
18,1,998,281,18,1000,1,-9,-1
14,8,998,316,45,1000,8,0,-1
10,2,998,316,534,1000,2,0,-1
18,44,998,55,13,1000,129,-18,-1
6,1,998,316,1,1000,1,-3,-1
22,1,998,316,534,1000,1,0,-1
2,3,998,281,534,1000,3,0,-1
10,2,998,316,534,1000,12,-2,-1
6,18,998,281,77,1000,37,0,-1
16,61,998,316,45,1000,52,0,-1
4,1,998,316,3,1000,2,-19,-1
8,2,998,316,534,1000,2,-5,-1
14,1,998,281,534,1000,129,-1,-1
12,1,998,281,534,1000,1,-3,-1
14,1,998,316,1,1000,1,-5,-1
18,2,998,281,534,1000,2,-3,-1
22,61,998,281,534,1000,52,0,-1
10,3,998,316,534,1000,2,0,-1
12,1,998,316,534,1000,1,0,-1
14,8,998,316,534,1000,129,-2,-1
12,8,998,281,6,1000,129,0,-1
4,2,998,316,1,1000,4,-2,-1
14,1,998,316,534,1000,129,-9,-1
12,3,998,281,11,1000,3,-4,-1
10,1,998,316,534,1000,1,0,-1
12,1,998,316,26,1000,2,-2,-1
14,6,998,316,534,1000,129,-2,-1
14,2,998,281,534,1000,7,-6,-1
16,2,998,281,534,1000,2,-4,-1
8,18,998,316,77,1000,37,0,-1
12,1,998,281,534,1000,1,-32,-1
14,6,998,316,10,1000,6,0,-1
4,2,998,316,2,1000,1,-19,-1
12,2,998,281,1,1000,1,-15,-1
12,12,998,316,534,1000,28,-21,-1
8,44,998,316,1,1000,129,-15,-1
2,2,998,316,1,1000,2,0,-1
10,2,998,316,534,1000,2,-1,-1
8,2,998,316,534,1000,129,0,-1
16,1,998,281,3,1000,1,-2,-1
10,1,998,316,534,1000,1,-20,-1
2,9,998,316,534,1000,129,-2,-1
6,18,998,316,77,1000,37,0,-1
16,1,998,316,534,1000,1,-12,-1
8,1,998,316,534,1000,1,-9,-1
2,8,998,316,534,1000,129,-2,-1
18,6,998,316,10,1000,6,0,-1
16,61,998,316,534,1000,52,0,-1
2,1,998,316,7,1000,129,-2,-1
14,1,998,316,26,1000,1,0,-1
8,61,998,316,534,1000,2,-1,-1
8,3,998,316,534,1000,2,-3,-1
18,9,998,316,534,1000,129,-2,-1
4,1,998,316,534,1000,2,-3,-1
6,2,998,316,3,1000,2,-6,-1
6,44,998,316,2,1000,129,-20,-1
22,3,998,316,5,1000,129,-1,-1
6,24,998,281,534,1000,129,-6,-1
10,44,998,281,6,1000,2,-5,-1
6,4,998,281,12,1000,4,-1,-1
14,2,998,316,2,1000,129,-4,-1
12,1,998,281,534,1000,1,-13,-1
8,44,998,281,23,1000,129,-15,-1
12,12,998,316,534,1000,28,-23,-1
16,3,998,316,10,1000,52,0,-1
2,2,998,281,534,1000,27,-3,-1
14,6,998,316,10,1000,6,0,-1
10,12,998,316,6,1000,28,-23,-1
6,4,998,281,12,1000,4,-1,-1
14,24,998,281,534,1000,129,-6,-1
14,1,998,281,534,1000,28,-31,-1
8,2,998,316,1,1000,2,-1,-1
10,3,998,316,534,1000,3,-2,-1
8,1,998,316,534,1000,27,-3,-1
6,3,998,281,534,1000,3,0,-1
14,8,998,281,534,1000,129,-3,-1
22,8,998,316,534,1000,129,0,-1
2,3,998,316,534,1000,27,-3,-1
6,3,998,316,534,1000,1,-8,-1
14,61,998,316,45,1000,52,0,-1
14,3,998,281,534,1000,4,-3,-1
12,1,998,316,11,1000,3,-9,-1
2,1,998,281,1,1000,1,-18,-1
12,2,998,224,45,1000,2,0,-1
14,1,998,281,534,1000,1,-57,-1
4,1,998,316,1,1000,27,-2,-1
14,1,998,316,534,1000,2,-12,-1
14,44,998,316,534,1000,129,-16,-1
16,3,998,316,12,1000,3,-6,-1
8,61,998,316,2,1000,52,0,-1
14,8,998,281,6,1000,129,0,-1
12,9,998,281,534,1000,129,-2,-1
14,1,998,316,534,1000,52,-19,-1
6,3,998,281,534,1000,129,0,-1
12,2,998,281,534,1000,3,-23,-1
18,6,998,316,10,1000,6,0,-1
10,44,998,316,534,1000,4,-1,-1
4,2,998,316,2,1000,1,-19,-1
4,6,998,281,13,1000,129,-2,-1
2,44,998,281,23,1000,129,-15,-1
12,44,998,316,534,1000,129,-14,-1
14,6,998,316,10,1000,6,0,-1
12,2,998,281,534,1000,2,-1,-1
18,24,998,281,534,1000,129,-6,-1
2,4,998,316,26,1000,129,0,-1
8,2,998,281,534,1000,4,-2,-1
12,61,998,1,45,1000,52,0,-1
18,7,998,224,18,1000,129,-3,-1
6,17,998,281,26,1000,37,-2,-1
10,9,998,316,534,1000,129,-2,-1
8,2,998,281,9,1000,3,-21,-1
6,1,998,43,1,1000,12,-1,-1
10,2,998,316,534,1000,12,-2,-1
10,2,998,316,13,1000,4,0,-1
8,7,998,224,18,1000,129,-3,-1
10,2,998,316,5,1000,129,-1,-1
4,2,998,316,13,1000,2,-4,-1
16,1,998,316,534,1000,1,0,-1
8,17,998,316,534,1000,37,-2,-1
16,1,998,281,534,1000,1,-8,-1
18,6,998,316,8,1000,129,-2,-1
2,24,998,316,534,1000,129,-6,-1
16,8,998,281,6,1000,27,0,-1
22,8,998,316,45,1000,8,0,-1
4,12,998,316,2,1000,28,-21,-1
12,2,998,316,534,1000,2,0,-1
2,44,998,316,23,1000,129,-24,-1
6,1,998,281,1,1000,28,-1,-1
14,2,998,316,534,1000,2,-21,-1
16,3,998,281,10,1000,28,-10,-1
14,2,998,316,15,1000,4,-22,-1
16,12,998,281,6,1000,28,-21,-1
12,24,998,316,534,1000,129,-6,-1
22,1,998,316,1,1000,1,-7,-1
10,1,998,281,6,1000,2,-4,-1
8,1,998,316,2,1000,1,-1,-1
18,8,998,316,45,1000,8,0,-1
14,61,998,55,2,1000,52,0,-1
14,1,998,281,534,1000,2,-8,-1
22,5,998,316,534,1000,7,-6,-1
2,8,998,316,534,1000,129,-2,-1
2,2,998,281,534,1000,2,0,-1
4,18,998,316,77,1000,37,0,-1
14,2,998,316,2,1000,2,-70,-1
4,24,998,316,534,1000,129,-6,-1
4,1,998,316,15,1000,1,-5,-1
10,2,998,316,3,1000,2,-4,-1
6,2,998,281,534,1000,1,-8,-1
2,4,998,281,12,1000,4,-1,-1
18,2,998,281,3,1000,1,-8,-1
12,2,998,316,18,1000,4,-1,-1
18,3,998,316,534,1000,4,-3,-1
4,24,998,281,534,1000,129,-6,-1
16,17,998,316,534,1000,37,-2,-1
14,17,998,316,534,1000,37,-2,-1
2,1,998,316,534,1000,2,-2,-1
22,5,998,316,534,1000,7,-6,-1
10,4,998,316,534,1000,27,0,-1
2,44,998,281,12,1000,129,-10,-1
2,1,998,316,1,1000,1,-5,-1
6,1,998,224,534,1000,1,-5,-1
2,44,998,316,534,1000,129,-13,-1
10,2,998,316,534,1000,2,0,-1
4,18,998,281,13,1000,37,0,-1
6,2,998,316,2,1000,28,-5,-1
8,61,998,316,45,1000,52,0,-1
16,3,998,316,26,1000,3,-6,-1
14,1,998,316,3,1000,52,0,-1
16,44,998,281,534,1000,1,-3,-1
8,3,998,316,12,1000,3,-6,-1
8,4,998,316,534,1000,129,-1,-1
8,8,998,316,534,1000,129,-2,-1
8,5,998,316,10,1000,129,-1,-1
18,6,998,21,26,1000,129,-2,-1
14,17,998,316,3,1000,37,-2,-1
16,2,998,281,534,1000,2,-1,-1
6,1,998,316,534,1000,2,-1,-1
16,1,998,281,534,1000,28,-45,-1
10,2,998,316,534,1000,12,-2,-1
14,18,998,281,77,1000,37,0,-1
